Drug,minimol_solubility_log_mol_L
CCC(CC)(C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1(CCCC1)C(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)NC(=O)C(C)C,-4.36868953704834
CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,-2.518294095993042
CCC(CC)(OC)c1cnc2n1C[C@H](c1cccc(F)c1F)CC[C@H]2NC(=O)N1CCC2(CC1)OC(=O)Nc1ncccc12,-2.523749351501465
CCC(CC)C(=O)NC1CCSC1=O,-1.6221235990524292
CCC(CC)C(=O)NCCN1CCN(C(=O)C(CC)CC)CC1,-1.164056658744812
CCC(CC)C(=O)NC[C@@H]1C=C([C@@H](C[C@H]1C(C)C)CC2=NC3=C(C=CC=C3N2)C)C,-6.185457229614258
CCC(CC)C(=O)NCc1ccc2c(c1)cc(C)n2C,-4.983846664428711
CCC(CC)C(=O)Nc1c2c(nn1-c1ccc(OC)cc1)CS(=O)(=O)C2,-4.088818550109863
CCC(CC)C(=O)Nc1c2cnn(-c3ccccc3)c2nc(=O)n1-c1ccccc1,-5.2237677574157715
CCC(CC)C(=O)Nc1ccc(C)c(O)c1,-3.7390341758728027
CCC(CC)C(=O)Nc1cccc(/C(C)=N/NC(=O)c2c(Br)cnn2C)c1,-3.721700668334961
CCC(CC)C(=O)Nc1cccc(/C(C)=N\NC(=O)c2ccc(C)s2)c1,-3.5617516040802
CCC(CC)C(=O)Nc1cccc(C(=O)Nc2ccc(OC)cc2[N+](=O)[O-])c1,-6.510645866394043
CCC(CC)C(=O)Nc1nccs1,-2.4325108528137207
CCC(CC)C(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,-3.133481025695801
CCC(CC)C(=O)c1c[nH]c(C(=O)NCCc2ccccn2)c1,-4.870988845825195
CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)C)C4=CC=NC=C4,-3.83194899559021
CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)CC4=CC=CS4)C5=CC=NC=C5,-4.567250728607178
CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)COC4=CC=CC=C4)C5=CC=NC=C5,-4.699509620666504
CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNS(=O)(=O)C4=CC=CS4)C5=CC=NC=C5,-3.831955909729004
CCC(CC)CN(Cc1ccc(F)cc1)C1CCN(Cc2ccc(N(CC)CC)cc2)CC1,-6.365372657775879
CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,-1.5851073265075684
CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,-1.5851073265075684
CCC(CC)NC(=O)CCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,-2.4241597652435303
CCC(CC)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,-2.971292495727539
CCC(CC)N[C@@H]1C[C@H]2CCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,-2.973590612411499
CCC(CC)Nc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,-6.897374153137207
CCC(CC)[N+](=O)[O-],-1.1826183795928955
CCC(CC)c1cccc(OC(=O)N(C)N=O)c1,-3.575324058532715
CCC(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,-5.99717903137207
CCC(CC)c1nnc(NC(=O)C2COc3ccccc3O2)s1,-5.151302337646484
CCC(CC)c1nnc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2)s1,-5.178079605102539
CCC(CC)c1nnc(NC(=O)c2ccc3ccccc3n2)s1,-6.360058784484863
CCC(CC)c1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)s1,-6.188395977020264
CCC(CCC(C)=O)COC(=O)CCCCC(=O)O,-3.146145820617676
CCC(CCC(C)=O)COC(=O)c1ccccc1C(=O)O,-3.3525755405426025
CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,-7.7848920822143555
CCC(CCC(C)O)COC(=O)CCCCC(=O)O,-3.0160510540008545
CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O,-3.0400562286376953
CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,-3.486224412918091
CCC(CCOCN1C=CN(C)C1/C=N/O)[N+](=O)[O-],-2.8418078422546387
CCC(CO)(CO)CO,-0.374370813369751
CCC(CO)=[N+]([O-])O,0.5812394618988037
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,-2.759368419647217
CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,-3.5609898567199707
CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,-3.5609898567199707
CCC(CO)NCCNC(CC)CO,-0.4658656120300293
CCC(CO)NS(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1,-3.1220736503601074
CCC(CO)NS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,-3.1220736503601074
CCC(COC(=O)NC)NC(=O)Oc1ccccc1,-3.132561445236206
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,-2.7102298736572266
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)[N+](C)C,-2.712006092071533
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,-5.882386684417725
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)[O-],-5.524138450622559
CCC(Cl)=[N+]([O-])O,-0.37539219856262207
CCC(Cl)CC(Cl)CC(C)Cl,-2.973849296569824
CCC(N)Cc1c[nH]c2ccccc12,-2.7516770362854004
CCC(N)c1ccccc1,-0.8541715145111084
CCC(NC(=O)C1(C)CC1(Br)Br)c1ccc(C)cc1,-4.8544745445251465
CCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,-5.241610527038574
CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-4.8901519775390625
CCC(NC(=O)Nc1cc(OC)c(OC)c(OC)c1)(C(F)(F)F)C(F)(F)F,-3.716090202331543
CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,-4.658871650695801
CCC(NC(=O)c1c(C[S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1ccccc1,-2.937680721282959
CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1ccccc1,-2.642378568649292
CCC(NC(=O)c1ccccc1NC(=O)c1ccco1)C(=O)NC1CCCCC1,-5.012824535369873
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,-0.9039596319198608
CCC(NCCCC[C@@H](C[C@@H](OC)c1ccc(F)cc1)C(=O)NO)c1ccc(F)cc1,-4.6593804359436035
CCC(NCCCC[C@@H](Cc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,-5.663200378417969
CCC(NCCCC[C@@H](Nc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,-6.123956680297852
CCC(NCCCC[C@@H](Oc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,-6.9320068359375
CCC(O)(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,-4.574373245239258
CCC(O)(COC(N)=O)c1ccccc1,-2.1747515201568604
CCC(O)(c1cn(Cc2ccc3c(-c4ccc(F)cc4)c(C(=O)O)sc3c2)nn1)C(F)(F)F,-4.936553955078125
CCC(O)(c1cn(Cc2ccc3c(-c4ccc(F)cc4)c(C(N)=O)sc3c2)nn1)C(F)(F)F,-6.496771812438965
CCC(O)(c1cn(Cc2ccc3c(-c4cccc(F)c4)c(C(N)=O)sc3c2)nn1)C(F)(F)F,-6.636176109313965
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)N(C)C)sc3c2)nn1)C(F)(F)F,-5.190666198730469
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)NC)sc3c2)nn1)C(F)(F)F,-4.932032585144043
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)O)sc3c2)nn1)C(F)(F)F,-5.054780006408691
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)OC)sc3c2)nn1)C(F)(F)F,-5.8936872482299805
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)(C)O)sc3c2)nn1)C(F)(F)F,-6.685300827026367
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)=O)sc3c2)nn1)C(F)(F)F,-7.698975563049316
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)O)sc3c2)nn1)C(F)(F)F,-6.150937080383301
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(N)=O)sc3c2)nn1)C(F)(F)F,-6.332953453063965
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(CO)sc3c2)nn1)C(F)(F)F,-5.573397636413574
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-2.87947940826416
CCC(O)C(CO)CO,-0.039437294006347656
CCC(O)C=CC=CC=CC=CC=O,-3.6933627128601074
CCC(O)CN,0.1622028350830078
CCC(O)CNc1nc(-n2nc(C)cc2C)nc2sc3c(c12)CC(C)(C)OC3,-5.306931495666504
CCC(O)COc1ccccc1C(=O)CCc1ccccc1,-4.950374603271484
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-4.729794502258301
CCC(OC(C)=O)C(CC(C)[N+](C)C)(c1ccccc1)c1ccccc1,-4.554780006408691
CCC(OC(N)=O)C1CCCCC1,-2.9770584106445312
CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-2.6191930770874023
CCC(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)O,-3.759221076965332
CCC(Sc1nc(=O)cc(N)n1CCc1ccccc1)C(=O)Nc1ccccc1C#N,-5.014208793640137
CCC(Sc1nc(C)cc(=O)[nH]1)C(=O)Nc1nc2c(s1)CCCC2,-4.877404689788818
CCC(Sc1nc2cc3c(cc2c(=O)n1Cc1ccco1)OCO3)C(=O)Nc1cccc(OC)c1,-7.951922416687012
CCC(Sc1nc2cc3c(cc2c(=O)n1Cc1ccco1)OCO3)C(=O)Nc1ccccc1OC,-8.286480903625488
CCC(Sc1nc2n[nH]c(C)c2c(=N)n1-c1cccc(Cl)c1)C(=O)NCCOC,-2.3466272354125977
CCC(Sc1ncccc1C(=O)O)C(=O)N1CCOCC1,-2.3517844676971436
CCC([NH2+]C(C)C)C(O)c1ccc(O)c(O)c1,-1.834694266319275
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-3.9112002849578857
CCC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,-5.099676132202148
CCC(c1nnnn1CC1CCCO1)N(CCN1CCOCC1)Cc1cc2cc(C)ccc2[nH]c1=O,-2.9973950386047363
CCC(c1nnnn1CCOC)N1CCN(C(=O)c2ccco2)CC1.Cl,0.5151541233062744
CCC.C[C@H](OC1CCC2NC1(c1ccccc1)CC2S(=O)(=O)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-6.848135948181152
CCC.Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,-4.727196216583252
CCC/C=C(\C=O)CC,-1.8017829656600952
CCC/C=C(\CCC)C(NC(=O)C(C)(C)C)c1ccc(C(=O)OC)cc1,-6.665525436401367
CCC/C=C(\CCC)C(NC(=O)CCc1ccccc1)c1ccc(C(F)(F)F)cc1,-6.810295581817627
CCC/C=C(\CCC)C(NC(=O)Cc1ccccc1)c1ccc(C(=O)OC)cc1,-6.59588623046875
CCC/C=C(\CCC)C(NC(=O)OCC(C)C)c1ccc(C(=O)OC)cc1,-6.602165699005127
CCC/C=C(\CCC)C(NC(=O)OCC(C)C)c1ccccc1,-5.115182876586914
CCC/C=C(\CCC)C(NC(=O)Oc1ccc(F)cc1)c1ccc(C(=O)OC)cc1,-7.083414077758789
CCC/C=C(\CCC)C(NC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(C(=O)OC)cc1,-7.948197364807129
CCC/C=C(\CCC)C(NC(=O)c1ccc(C(=O)OC)cc1)c1ccc(C(=O)OC)cc1,-7.103316307067871
CCC/C=C(\CCC)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,-9.369539260864258
CCC/C=C(\CCC)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,-7.799548149108887
CCC/C=C(\CCC)C(NC(=O)c1ccccc1)c1ccc(C(=O)OC)cc1,-6.421704292297363
CCC/C=C(\CCC)C(NC(=O)c1ccccc1)c1ccccc1,-5.703375339508057
CCC/C=C(\CCC)C(NC(=O)c1ccco1)c1ccc(C(=O)OC)cc1,-6.1386919021606445
CCC/C=C(\CCC)C(NC(=O)c1cccs1)c1ccc(C(=O)OC)cc1,-6.5664262771606445
CCC/C=C(\CCC)C(NC(=O)c1cccs1)c1ccc(C(F)(F)F)cc1,-7.837454795837402
CCC/C=C(\CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(-c2ccccc2)cc1,-8.405359268188477
CCC/C=C(\CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(C(F)(F)F)cc1,-7.556666374206543
CCC/C=C(\CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,-6.344242095947266
CCC/C=C(\CCC)C(NS(=O)(=O)CC12CCC(CC1=O)C2(C)C)c1ccc(C(=O)OC)cc1,-6.256358623504639
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccc(C(=O)OC)cc1,-7.112540245056152
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,-7.772860527038574
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(=O)OC)cc1,-6.735029220581055
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,-6.996433258056641
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(C(=O)OC)cc1,-6.418562889099121
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,-6.115333557128906
CCC/C=C(\CCC)C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(-c2ccccc2)cc1,-6.283783912658691
CCC/C=C(\CCC)C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(C(=O)OC)cc1,-4.996997356414795
CCC/C=C(\CCC)C(NS(=O)(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,-6.5750813484191895
CCC/C=C(\CCC)C(NS(=O)(=O)c1cccs1)c1ccc(C(=O)OC)cc1,-6.135242462158203
CCC/C=C(\CCC)C(NS(C)(=O)=O)c1ccccc1,-3.522855281829834
CCC/C=C/C(=O)OC1C(C)(C)CC2C1(O)C=C(C=O)C13CC21C(=O)OC3O,-3.433323383331299
CCC/C=C/C=O,-1.425277829170227
CCC/C=N\O,-1.0735020637512207
CCC1(C(C)O)OC1(C(N)=O)C(=O)OC,-1.0860106945037842
CCC1(C)CC(=O)NC(=O)C1,-1.6869957447052002
CCC1(C)CC(=O)NC1=O,-1.023246169090271
CCC1(C)CC(CCNS(=O)(=O)c2ccc(C)cc2)(c2ccc(C)cc2)CCO1,-6.39473819732666
CCC1(C)CO1,0.09891414642333984
CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccc(C)cc4)c(=O)c23)CO1,-4.882199287414551
CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4cccc5ccccc45)c(=O)c23)CO1,-4.782827377319336
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(Cl)c2NC1=O,-3.9459104537963867
CCC1(C)Nc2ccccc2C(=O)N1O,-1.8302781581878662
CCC1(C)OC(=O)N(C)C1=O,-0.887385368347168
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-2.258669853210449
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3.0524966716766357
CCC1(C2=NCCN2)Cc2ccccc2O1.Cl,-1.3500500917434692
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C(C)O)cccc21,-2.3785531520843506
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C)cccc21,-4.078699111938477
CCC1(CC(=O)O)OCCc2c1n(C)c1ccccc21,-3.9465177059173584
CCC1(CC)C(=O)C=CNC1=O,-1.3262255191802979
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.083789825439453
CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,-3.7123494148254395
CCC1(CC)C(=O)NC(=O)NC1=O,-1.6185071468353271
CCC1(CC)C(=O)NC=C(C)C1=O,-1.9792962074279785
CCC1(CC)C(=O)NCC(C)C1=O,-1.316910982131958
CCC1(CC)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,-3.3415117263793945
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.7608699798583984
CCC1(CCSC(=N)N)C(=O)NC(=O)NC1=O,-0.5589768886566162
CCC1(CN)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1,-4.202086925506592
CCC1(CNCCC#N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1,-4.005996227264404
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,-2.289093017578125
CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-3.839810848236084
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-4.285021781921387
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-4.755978584289551
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(O)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-2.54410719871521
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-3.6155271530151367
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,-3.190310478210449
CCC1(O)CCN2CCc3ccc(C)cc3C2C1,-3.1279568672180176
CCC1(O)c2ccccc2-c2ncccc21,-3.22159481048584
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,-2.953650951385498
CCC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2O1,-3.5695676803588867
CCC1(c2cccc(O)c2)CCCCN(C)C1,-2.5423552989959717
CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl,-1.1569709777832031
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,-3.1603870391845703
CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,-2.450528621673584
CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,-4.885725021362305
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,-2.948369026184082
CCC1(c2ccccc2)C(=O)NC(=O)N1C,-2.354585886001587
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.6037583351135254
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O.CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,-5.010039329528809
CCC1(c2ccccc2)C(=O)NCNC1=O,-1.6544551849365234
CCC1(c2ccccc2)CCC(=O)NC1=O,-3.344022274017334
CCC1(c2ccccc2)NC(=O)N(C)C1=O,-2.6880884170532227
CCC1(c2ccccc2)NCC(=O)NC1=O,-2.0927176475524902
CCC1(c2ccccc2)OCC(C2CCCCN2)O1,-3.0109879970550537
CCC1(c2ccccc2)SCC(=O)NC1=O,-2.757627487182617
CCC12C=CCN3CCC4(c5cc(Br)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,-5.291902542114258
CCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2(C)C,-3.1354799270629883
CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,-2.844881296157837
CCC12CN3CC(CC)(CN(C1)C3c1cccnc1)C2=O,-4.6291823387146
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-0.5767233371734619
CCC12OC1(C(=O)OC)C(=O)OC2C,-1.0749895572662354
CCC12OC1O2,0.2086946964263916
CCC1=C(C(=CC=C1)CC)N2C(=C(C=C(C2=O)C3=NC(=CS3)C4=CC=C(C=C4)C(F)(F)F)C(=O)N5CCNCC5)C=C(C)C,-3.779294013977051
CCC1=C(C(=O)OC)C(=O)OC1C,-1.7276395559310913
CCC1=C(C)CC(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,-3.9170374870300293
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,-4.705221176147461
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,-4.7014689445495605
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)[N-]C(=O)NC3CCC(C)CC3)cc2)C1=O,-4.44394063949585
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)([O-])=NC(=O)NC3CCC(C)CC3)cc2)C1=O,-4.4000959396362305
CCC1=C(C2=C(N1)C=CC(=C2)CNC(=O)CC3=CN=C4N3C=CC=C4C)C,-3.882172107696533
CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,-4.14945125579834
CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I,-5.803388595581055
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(N3CCCCCC3)[O-],-7.431018829345703
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],-6.4354729652404785
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],-6.161303520202637
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=CC(=C3)C#N)[O-],-5.616231918334961
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=CC=C3C#N)[O-],-7.20780086517334
CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1,-3.273743152618408
CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1,-3.273743152618408
CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3ccccc3CCN2C1,-3.9872026443481445
CCC1=C(C[C@H]2NCCc3ccccc32)C[C@@H]2c3cc(OC)c(OC)cc3CCN2C1,-3.177893877029419
CCC1=C(N=C2C(=CNN2C1=O)C3=CN(N=C3)C4=NC=CC(=C4)CO)C,-5.526614189147949
CCC1=C(O)C(=O)c2c(O)c(O)c(O)c(O)c2C1=O,-2.5144600868225098
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,-3.509962797164917
CCC1=C(c2ccc(O)cc2)C(C)c2cc(O)ccc21,-4.629690170288086
CCC1=CC(=C(C(=C1O)C(=O)NC[C@@H]2CCCN2CC)OC)Cl.Cl,-2.457240104675293
CCC1=CC(=CC=C1)NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C3=CC=CS3,-5.451210021972656
CCC1=CC(=CC=C1)NC(=O)C2=C(OC3=NC(=NC(=C23)N4CCCC4)C)C,-4.151171684265137
CCC1=CC(=CC=C1)NC(=O)C2=CC(=NN2)C3=CC=CN3,-6.918621063232422
CCC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3N=C2N4CCCCC4,-5.26790714263916
CCC1=CC(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C4CC4,-5.88230562210083
CCC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,-7.472929000854492
CCC1=CC2C[NH+](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CC[NH+]5CC[C@]31[C@@H]54)C2,-8.450910568237305
CCC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=C(C=C4)C)C)C(=O)NC5=CC=CC=C5OC,-7.151017189025879
CCC1=CC=C(C=C1)C2N=C(NC3=NC4=CC=CC=C4N23)N,-5.0462446212768555
CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C(C)(C)C,-4.360175132751465
CCC1=CC=C(C=C1)N2C(=C(N=N2)C3=NSC(=N3)NC(=O)C4=CC=CC=C4Cl)C,-4.097771644592285
CCC1=CC=C(C=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4C)C(=N2)C,-5.77501106262207
CCC1=CC=C(C=C1)NC(=O)C2=NN3C=CC=NC3=C2,-4.336983680725098
CCC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC(C(=O)N42)CC(=O)NCC5=CC6=C(C=C5)OCO6,-4.470842361450195
CCC1=CC=C(C=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CC5=CC=CC=C5CN4,-4.360846042633057
CCC1=CC=C(C=C1)OC(C)C(=O)N2CCC(CC2)C3=NC4=CC=CC=C4O3,-4.902585029602051
CCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,-6.906585693359375
CCC1=CC=CC(=C1NC2=C(N=C3N2C=CC=N3)C4=CC=C(C=C4)N(C)C)C,-2.5180187225341797
CCC1=CC=CC=C1N2C(=N)C3=C(NN=C3N=C2SCC(=O)NC4=CC=C(C=C4)C)C,-3.022333860397339
CCC1=CC=CC=C1NC2=C3C=NN(C3=NC=N2)C4=CC=C(C=C4)Cl,-7.26656436920166
